CustomerID,customer_name,segment,country,region,state,market
13181,Laurel Beltran,Home Office,United States,West,California,US
13210,Sam Zeldin,Home Office,United States,West,California,US
13346,Valerie Mitchum,Home Office,United States,West,California,US
13654,Chuck Clark,Home Office,United States,West,California,US
13965,Daniel Byrd,Home Office,United States,West,California,US
14215,Neil Knudson,Home Office,United States,West,California,US
14337,Pete Armstrong,Home Office,United States,West,California,US
14517,Carl Weiss,Home Office,United States,West,California,US
14608,Penelope Sewall,Home Office,United States,West,California,US
14807,Heather Jas,Home Office,United States,West,California,US
15257,Anne Pryor,Home Office,United States,West,California,US
15363,Sanjit Jacobs,Home Office,United States,West,California,US
15762,Eugene Moren,Home Office,United States,West,California,US
16028,Tonja Turnell,Home Office,United States,West,California,US
16336,Mike Pelletier,Home Office,United States,West,California,US
16921,Bill Eplett,Home Office,United States,West,California,US
16987,Brendan Dodson,Home Office,United States,West,California,US
17144,Adrian Hane,Home Office,United States,West,California,US
17483,Alan Dominguez,Home Office,United States,West,California,US
17630,Adam Bellavance,Home Office,United States,West,California,US
18206,Maureen Gastineau,Home Office,United States,West,California,US
18278,Michelle Tran,Home Office,United States,West,California,US
20028,Arthur Wiediger,Home Office,United States,West,California,US
20183,Katrina Bavinger,Home Office,United States,West,California,US
21205,Frank Gastineau,Home Office,United States,West,California,US
21604,Clay Rozendal,Home Office,United States,West,California,US
21861,Thomas Brumley,Home Office,United States,West,California,US
22496,Max Ludwig,Home Office,United States,West,California,US
22995,Hallie Redmond,Home Office,United States,West,California,US
378,Michael Grace,Home Office,United States,Central,Texas,US
646,Mark Packer,Home Office,United States,Central,Texas,US
756,Gary Mitchum,Home Office,United States,Central,Texas,US
890,Dianna Arnett,Home Office,United States,Central,Texas,US
1319,Valerie Takahito,Home Office,United States,Central,Texas,US
1390,Carl Weiss,Home Office,United States,Central,Texas,US
1774,Paul Van Hugh,Home Office,United States,Central,Texas,US
1839,Katherine Murray,Home Office,United States,Central,Texas,US
2427,Mathew Reese,Home Office,United States,Central,Texas,US
2455,Sam Zeldin,Home Office,United States,Central,Texas,US
2557,Becky Castell,Home Office,United States,Central,Texas,US
2716,Joni Sundaresam,Home Office,United States,Central,Texas,US
2778,Michelle Tran,Home Office,United States,Central,Texas,US
3702,Emily Ducich,Home Office,United States,Central,Texas,US
4302,Alan Dominguez,Home Office,United States,Central,Texas,US
5062,Corinna Mitchell,Home Office,United States,Central,Texas,US
6267,Maria Etezadi,Home Office,United States,Central,Texas,US
6625,Sara Luxemburg,Home Office,United States,Central,Texas,US
7286,Shirley Daniels,Home Office,United States,Central,Texas,US
7381,Cathy Armstrong,Home Office,United States,Central,Texas,US
8124,Lindsay Shagiari,Home Office,United States,Central,Texas,US
8165,Kristina Nunn,Home Office,United States,Central,Texas,US
8856,Meg O'Connel,Home Office,United States,Central,Texas,US
8861,Harold Pawlan,Home Office,United States,Central,Texas,US
8867,Anne Pryor,Home Office,United States,Central,Texas,US
9025,Deborah Brumfield,Home Office,United States,Central,Texas,US
9167,Tonja Turnell,Home Office,United States,Central,Texas,US
9174,Joel Jenkins,Home Office,United States,Central,Texas,US
9506,Roger Barcio,Home Office,United States,Central,Texas,US
9520,Steve Nguyen,Home Office,United States,Central,Texas,US
10322,Sanjit Jacobs,Home Office,United States,Central,Texas,US
10653,Steven Roelle,Home Office,United States,Central,Texas,US
10974,Ben Ferrer,Home Office,United States,Central,Texas,US
11725,Arthur Wiediger,Home Office,United States,Central,Texas,US
12057,Alejandro Ballentine,Home Office,United States,Central,Texas,US
12463,Bill Eplett,Home Office,United States,Central,Texas,US
12475,Barry Franz,Home Office,United States,Central,Texas,US
12896,Matt Abelman,Home Office,United States,Central,Texas,US
13001,Mick Hernandez,Home Office,United States,Central,Texas,US
13203,Ross DeVincentis,Home Office,United States,Central,Texas,US
13309,Gary Hansen,Home Office,United States,Central,Texas,US
13394,Daniel Byrd,Home Office,United States,Central,Texas,US
14051,Peter McVee,Home Office,United States,Central,Texas,US
16432,Cyra Reiten,Home Office,United States,Central,Texas,US
16827,Philisse Overcash,Home Office,United States,Central,Texas,US
17199,Sample Company A,Home Office,United States,Central,Texas,US
17702,Julie Kriz,Home Office,United States,Central,Texas,US
18531,Neil Knudson,Home Office,United States,Central,Texas,US
18866,Adrian Hane,Home Office,United States,Central,Texas,US
19195,Evan Minnotte,Home Office,United States,Central,Texas,US
19407,Nick Zandusky,Home Office,United States,Central,Texas,US
20570,Pete Armstrong,Home Office,United States,Central,Texas,US
20864,Ann Steele,Home Office,United States,Central,Texas,US
21118,Matthew Grinstein,Home Office,United States,Central,Texas,US
21440,Benjamin Farhat,Home Office,United States,Central,Texas,US
21682,Frank Merwin,Home Office,United States,Central,Texas,US
1043,Victoria Wilson,Corporate,United States,Central,Texas,US
1134,Matt Collister,Corporate,United States,Central,Texas,US
1458,Kelly Lampkin,Corporate,United States,Central,Texas,US
1690,Michael Stewart,Corporate,United States,Central,Texas,US
1760,Brian Moss,Corporate,United States,Central,Texas,US
1851,Harry Marie,Corporate,United States,Central,Texas,US
2191,Ken Black,Corporate,United States,Central,Texas,US
2404,Andy Gerbode,Corporate,United States,Central,Texas,US
2596,Scott Cohen,Corporate,United States,Central,Texas,US
2647,Sean Braxton,Corporate,United States,Central,Texas,US
2804,Henry Goldwyn,Corporate,United States,Central,Texas,US
2984,John Grady,Corporate,United States,Central,Texas,US
3005,Craig Molinari,Corporate,United States,Central,Texas,US
3434,Tamara Chand,Corporate,United States,Central,Texas,US
3524,Darren Budd,Corporate,United States,Central,Texas,US
3542,Candace McMahon,Corporate,United States,Central,Texas,US
3641,Jason Klamczynski,Corporate,United States,Central,Texas,US
3688,Damala Kotsonis,Corporate,United States,Central,Texas,US
3697,Saphhira Shifley,Corporate,United States,Central,Texas,US
3839,Matt Connell,Corporate,United States,Central,Texas,US
3872,Michael Dominguez,Corporate,United States,Central,Texas,US
3982,Thomas Boland,Corporate,United States,Central,Texas,US
4008,Victoria Pisteka,Corporate,United States,Central,Texas,US
4036,Craig Yedwab,Corporate,United States,Central,Texas,US
4277,Michelle Ellison,Corporate,United States,Central,Texas,US
4404,Stefania Perrino,Corporate,United States,Central,Texas,US
4459,Sylvia Foulston,Corporate,United States,Central,Texas,US
4755,Frank Atkinson,Corporate,United States,Central,Texas,US
4906,Tracy Poddar,Corporate,United States,Central,Texas,US
4981,Noel Staavos,Corporate,United States,Central,Texas,US
5222,Ed Braxton,Corporate,United States,Central,Texas,US
5237,Cari Sayre,Corporate,United States,Central,Texas,US
5401,Michael Paige,Corporate,United States,Central,Texas,US
5552,Noah Childs,Corporate,United States,Central,Texas,US
5576,Anna Häberlin,Corporate,United States,Central,Texas,US
5738,Odella Nelson,Corporate,United States,Central,Texas,US
5849,Muhammed MacIntyre,Corporate,United States,Central,Texas,US
5942,Katrina Edelman,Corporate,United States,Central,Texas,US
6573,Kean Nguyen,Corporate,United States,Central,Texas,US
6668,Victoria Brennan,Corporate,United States,Central,Texas,US
6779,Corey Catlett,Corporate,United States,Central,Texas,US
6857,Rachel Payne,Corporate,United States,Central,Texas,US
7215,Ben Peterman,Corporate,United States,Central,Texas,US
7351,David Smith,Corporate,United States,Central,Texas,US
7470,Alex Russell,Corporate,United States,Central,Texas,US
7705,Stuart Van,Corporate,United States,Central,Texas,US
8018,Gene Hale,Corporate,United States,Central,Texas,US
8235,Andrew Gjertsen,Corporate,United States,Central,Texas,US
8406,Barry Blumstein,Corporate,United States,Central,Texas,US
8431,Chris Selesnick,Corporate,United States,Central,Texas,US
8603,Monica Federle,Corporate,United States,Central,Texas,US
8797,Grace Kelly,Corporate,United States,Central,Texas,US
8827,Carol Adams,Corporate,United States,Central,Texas,US
8844,Brenda Bowman,Corporate,United States,Central,Texas,US
9639,Christine Abelman,Corporate,United States,Central,Texas,US
10006,Mark Haberlin,Corporate,United States,Central,Texas,US
10247,Jason Gross,Corporate,United States,Central,Texas,US
10283,Rob Williams,Corporate,United States,Central,Texas,US
10424,Muhammed Yedwab,Corporate,United States,Central,Texas,US
10487,Dario Medina,Corporate,United States,Central,Texas,US
10838,Thea Hudgings,Corporate,United States,Central,Texas,US
10931,Nona Balk,Corporate,United States,Central,Texas,US
11106,Cynthia Voltz,Corporate,United States,Central,Texas,US
11283,Alejandro Savely,Corporate,United States,Central,Texas,US
11708,Mary Zewe,Corporate,United States,Central,Texas,US
11920,Erin Ashbrook,Corporate,United States,Central,Texas,US
12007,Dave Hallsten,Corporate,United States,Central,Texas,US
12218,Scot Coram,Corporate,United States,Central,Texas,US
12342,Alice McCarthy,Corporate,United States,Central,Texas,US
12344,Mark Cousins,Corporate,United States,Central,Texas,US
12462,Ken Heidel,Corporate,United States,Central,Texas,US
12558,Susan Gilcrest,Corporate,United States,Central,Texas,US
13040,Linda Cazamias,Corporate,United States,Central,Texas,US
13091,Todd Boyes,Corporate,United States,Central,Texas,US
13301,Anthony Rawles,Corporate,United States,Central,Texas,US
13313,Don Miller,Corporate,United States,Central,Texas,US
13315,Elizabeth Moffitt,Corporate,United States,Central,Texas,US
13324,Yoseph Carroll,Corporate,United States,Central,Texas,US
13820,Nicole Hansen,Corporate,United States,Central,Texas,US
13831,Lisa Ryan,Corporate,United States,Central,Texas,US
13854,Matt Hagelstein,Corporate,United States,Central,Texas,US
